case_id,exception_class_derived,outcome_label,exposure_eur,abs_variance_pct,vendor,A_prediction,A_confident,A_correct,B_exception_type,B_prediction,B_confidence,B_correct,C_decision,C_acted,C_correct_when_acted,near_miss,policy_version,routed_to,counterfactual_check,n_tool_calls,tools_used,agent_reasoning,final_bucket
4507041701_00050,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1144.0,0.0,vendorID_0492,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4507041732_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,38105.0,0.0,vendorID_0674,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,HUMAN_APPROVAL,False,False,False,v1.0,,Downgraded from AUTO_RESOLVE: value band.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4507042034_00070,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,166.0,0.0,vendorID_0408,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508042757_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1380.0,0.0,vendorID_0106,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508043147_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0259,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508043198_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0431,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508043914_00230,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1921.0,0.0,vendorID_0106,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508044035_00270,NO_EXCEPTION,UNRESOLVED_IN_LOG,213.0,0.0,vendorID_1327,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508044116_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,228.0,0.0,vendorID_0372,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508044400_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,20.0,0.0,vendorID_0150,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508044727_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,14181.0,0.0,vendorID_1123,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,HUMAN_APPROVAL,False,False,False,v1.0,,Downgraded from AUTO_RESOLVE: value band.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508044784_00040,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,27.0,0.0,vendorID_0474,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508044896_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,54388.0,0.0,vendorID_0159,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,ESCALATE,False,False,False,v1.0,Finance,Not auto-resolved: value circuit breaker.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508045182_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1039.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508045501_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,2454.0,0.0,vendorID_0287,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508045564_00140,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,457.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508045683_00130,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1902.0,0.0,vendorID_0104,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508045767_00330,DUPLICATE_INVOICE_PATTERN,INVOICE_CANCELLED,231.0,0.0,vendorID_0118,,False,False,DUPLICATE_INVOICE_PATTERN,INVOICE_CANCELLED,0.62,True,ESCALATE,False,False,False,v1.0,AP Manager,Not auto-resolved: class tier is ESCALATE.,4,get_invoice|lookup_po|lookup_policy|check_duplicate_payment,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508046214_00050,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,684.0,0.0,vendorID_0125,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508046216_00030,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,356.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508047239_00520,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0188,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508048151_00040,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,569.0,0.0,vendorID_0378,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508048781_00170,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,205.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508048824_00040,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_1106,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508048985_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,868.0,0.0,vendorID_0152,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508049782_00001,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,454.0,,vendorID_0120,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508050749_00120,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,185.0,0.0,vendorID_0136,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508051956_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,4052.0,0.0,vendorID_0767,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508051983_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,3983.0,0.0,vendorID_0451,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508052453_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1054.0,0.0,vendorID_0239,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508052627_00020,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,629.0,,vendorID_0197,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508053083_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,2793.0,0.0,vendorID_0135,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508053889_00100,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.0,,vendorID_0437,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508054178_00130,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,1007.0,0.0,vendorID_0111,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508055028_00030,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,CLEARED_WITHOUT_BLOCK,1411.0,0.0,vendorID_0272,,False,False,SEQUENCE_VIOLATION_INVOICE_BEFORE_GR,RESOLVED_WITHOUT_OBSERVED_PO_CORRECTION,0.66,False,HUMAN_APPROVAL,False,False,False,v1.0,AP Team Lead,Not auto-resolved: class tier is HUMAN_APPROVAL.,4,get_invoice|lookup_po|lookup_policy|lookup_goods_receipt,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508055143_00180,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,107.0,0.0,vendorID_0136,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508055562_00040,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,13.0,0.0,vendorID_0110,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508055878_00010,DUPLICATE_INVOICE_PATTERN,INVOICE_CANCELLED,1576.0,0.0,vendorID_0643,,False,False,DUPLICATE_INVOICE_PATTERN,INVOICE_CANCELLED,0.62,True,ESCALATE,False,False,False,v1.0,AP Manager,Not auto-resolved: class tier is ESCALATE.,4,get_invoice|lookup_po|lookup_policy|check_duplicate_payment,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508055934_00020,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,4846.0,0.0,vendorID_0634,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508056211_00070,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,4243.0,,vendorID_0104,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508056520_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0318,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508056733_00100,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,115.0,0.0,vendorID_0246,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508057903_00220,NO_EXCEPTION,UNRESOLVED_IN_LOG,89.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508057930_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0484,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508059885_00090,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0431,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508059921_00010,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0517,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508061204_00180,NO_EXCEPTION,UNRESOLVED_IN_LOG,781.0,0.0,vendorID_0096,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508062344_00030,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,825.0,0.0,vendorID_0200,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508062493_00040,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,156.0,0.0,vendorID_0721,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508063781_00050,NO_EXCEPTION,UNRESOLVED_IN_LOG,1125.0,0.0,vendorID_0468,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508063961_00090,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,168.0,0.0,vendorID_0372,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508064055_00030,NO_EXCEPTION,UNRESOLVED_IN_LOG,0.0,,vendorID_0188,,False,False,MISSING_GOODS_RECEIPT,UNRESOLVED_IN_LOG,0.4,True,ESCALATE,False,False,False,v1.0,Procurement,Not auto-resolved: the agent could not assemble a complete evidence set.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",ai_added_value
4508064437_00040,NO_EXCEPTION,UNRESOLVED_IN_LOG,392.0,0.0,vendorID_0120,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508064965_00040,DUPLICATE_INVOICE_PATTERN,UNRESOLVED_IN_LOG,5841.0,0.0,vendorID_0263,,False,False,DUPLICATE_INVOICE_PATTERN,INVOICE_CANCELLED,0.62,False,ESCALATE,False,False,False,v1.0,AP Manager,Not auto-resolved: class tier is ESCALATE.,4,get_invoice|lookup_po|lookup_policy|check_duplicate_payment,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508065223_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,7294.0,0.0,vendorID_0747,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,HUMAN_APPROVAL,False,False,False,v1.0,,Downgraded from AUTO_RESOLVE: value band.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508065613_00280,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,175.0,0.0,vendorID_0150,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508065940_00030,NO_EXCEPTION,UNRESOLVED_IN_LOG,1597.0,0.0,vendorID_0404,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508066412_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,5061.0,0.0,vendorID_0504,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,HUMAN_APPROVAL,False,False,False,v1.0,,Downgraded from AUTO_RESOLVE: value band.,3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
4508067148_00430,NO_EXCEPTION,UNRESOLVED_IN_LOG,43.0,0.0,vendorID_0103,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508067287_00020,NO_EXCEPTION,UNRESOLVED_IN_LOG,1487.0,0.0,vendorID_0437,CLEARED_WITHOUT_BLOCK,True,False,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,False,AUTO_RESOLVE,True,False,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",human_necessary
4508067827_00010,NO_EXCEPTION,CLEARED_WITHOUT_BLOCK,14.0,0.0,vendorID_0115,CLEARED_WITHOUT_BLOCK,True,True,PRICE_VARIANCE_WITHIN_TOLERANCE,CLEARED_WITHOUT_BLOCK,0.95,True,AUTO_RESOLVE,True,True,False,v1.0,,"Auto-resolved: class permitted, value within cap, evidence complete, not near a boundary.",3,get_invoice|lookup_po|lookup_policy,"MOCK MODE — deterministic stand-in, not a model output.",rules_sufficient
